campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
32320,12,2021-04-19,2021-05-07,tg,DESKTOP,298.0,796.0,['C142933'],20.0,1.0,5.0,0.0,7774.6221923828125
1818,12,2019-11-28,2019-12-27,banner,DESKTOP,200.0,995.0,['38672'],31.0,4.0,5.0,0.0,12112.092041015623
35578,12,2020-11-03,2020-11-13,butterfly,DESKTOP,298.0,398.0,['C100718'],12.0,2.0,5.0,0.0,7929.760986328125
4185,11,2021-01-12,2021-01-12,showcase,DESKTOP,472.0,1047.0,['118534'],2.0,2.0,2.0,0.0,4571.428571428572
14211,10,2020-12-29,2020-12-29,butterfly,DESKTOP,428.0,555.0,['C105565'],2.0,2.0,2.0,0.0,1636.2718505859375
22409,12,2020-12-03,2020-12-29,banner,DESKTOP,200.0,995.0,['108985'],28.0,4.0,2.0,0.0,12860.098876953123
22589,12,2021-07-27,2021-09-27,tg,DESKTOP,298.0,796.0,['C167035'],64.0,2.0,1.0,0.0,16564.80859375
17762,12,2021-07-02,2021-08-01,tg,DESKTOP,298.0,796.0,['C161483'],32.0,5.0,7.0,0.0,13781.6591796875
35579,7,2021-09-10,2021-09-10,butterfly,DESKTOP,353.0,564.0,['174421'],2.0,5.0,5.0,0.0,783.1609497070312
5954,12,2021-08-24,2021-09-04,butterfly,DESKTOP,298.0,398.0,['C172265'],13.0,2.0,6.0,0.0,10465.353088378906
6960,12,2021-02-04,2021-02-21,tg,DESKTOP,298.0,796.0,['C122615'],19.0,4.0,7.0,0.0,8182.860137939453
455,11,2020-09-28,2020-10-20,showcase,DESKTOP,472.0,1047.0,"['91783', '91919', '93905', '93906']",24.0,1.0,2.0,0.0,54857.142857142855
35035,10,2021-12-11,2021-12-12,butterfly,DESKTOP,393.0,494.0,['C167008'],3.0,6.0,7.0,0.0,2367.2612915039062
4878,12,2021-03-22,2021-04-18,banner,DESKTOP,200.0,995.0,['134168'],29.0,1.0,7.0,0.0,12905.417724609377
33173,10,2019-07-15,2019-08-10,butterfly,DESKTOP,420.0,574.0,['C31400'],28.0,1.0,6.0,0.0,10029.183349609377
15079,10,2021-03-24,2021-03-27,butterfly,DESKTOP,439.0,555.0,['C134510'],5.0,3.0,6.0,0.0,3682.6849365234375
27833,12,2021-07-28,2021-08-22,tg,DESKTOP,298.0,398.0,['C166305'],27.0,3.0,7.0,0.0,11628.274932861328
24851,11,2021-03-22,2021-03-31,butterfly,DESKTOP,486.0,274.0,['C136745'],11.0,1.0,3.0,0.0,7229.382751464844
33270,12,2021-07-06,2021-08-29,banner,DESKTOP,200.0,995.0,['162248'],56.0,2.0,7.0,0.0,19188.73803710937
15868,12,2020-05-07,2020-06-07,butterfly,DESKTOP,298.0,398.0,['C57955'],33.0,4.0,7.0,0.0,9743.408111572266
4418,11,2021-09-23,2021-10-11,butterfly,DESKTOP,492.0,531.0,['C179793'],20.0,4.0,1.0,0.0,11531.396484375
24465,12,2021-07-06,2021-07-18,butterfly,DESKTOP,298.0,398.0,['C162168'],14.0,2.0,7.0,0.0,8873.01953125
5155,7,2019-10-27,2019-12-10,butterfly,DESKTOP,350.0,494.0,['C35955'],46.0,7.0,2.0,0.0,12069.346862792969
17835,12,2019-06-03,2019-06-16,stoprayon,DESKTOP,121.0,995.0,['29658'],15.0,1.0,7.0,0.0,5705.365447998047
12999,12,2020-12-09,2020-12-15,banner,DESKTOP,200.0,995.0,['114122'],8.0,3.0,2.0,0.0,5460.8681640625
31443,12,2021-05-18,2021-05-26,banner,DESKTOP,200.0,995.0,['147880'],10.0,2.0,3.0,0.0,7222.479248046875
32496,12,2020-03-27,2020-07-14,tg,DESKTOP,298.0,796.0,['C46716'],111.0,5.0,2.0,0.0,21393.5037689209
5946,11,2021-09-01,2021-09-21,butterfly,DESKTOP,486.0,531.0,['C172276'],22.0,3.0,2.0,0.0,7711.323608398437
27108,10,2020-05-27,2020-06-22,butterfly,DESKTOP,420.0,574.0,['C52689'],28.0,3.0,1.0,0.0,9162.6650390625
22531,11,2021-07-07,2021-07-12,showcase,DESKTOP,494.0,1063.0,['159379'],7.0,3.0,1.0,0.0,16000.0
27372,11,2019-11-08,2019-12-14,showcase,DESKTOP,472.0,1061.0,['37007'],38.0,5.0,6.0,0.0,86857.14285714286
29543,10,2019-05-08,2019-05-29,butterfly,DESKTOP,420.0,574.0,['C26559'],23.0,3.0,3.0,0.0,6129.700744628906
13979,12,2020-09-02,2020-09-10,butterfly,DESKTOP,298.0,398.0,['C86965'],10.0,3.0,4.0,0.0,6112.759399414063
23453,11,2021-04-19,2021-04-20,butterfly,DESKTOP,486.0,532.0,['C142423'],3.0,1.0,2.0,0.0,2223.6677856445312
7211,12,2019-05-14,2019-05-26,banner,DESKTOP,200.0,995.0,"['0c71d926af94fe3408980620a77f2c3f.gif"") no-repeat scroll 50% 50% ']",14.0,2.0,7.0,0.0,9381.358642578123
33459,7,2019-09-02,2019-12-08,butterfly,DESKTOP,350.0,494.0,['C32334'],99.0,1.0,7.0,0.0,13323.704177856443
10855,10,2020-02-05,2020-02-18,butterfly,DESKTOP,420.0,574.0,['C44551'],15.0,3.0,2.0,0.0,5536.043701171875
14652,12,2020-09-02,2020-09-20,tg,DESKTOP,298.0,796.0,['C86953'],20.0,3.0,7.0,0.0,8613.536987304688
35377,12,2019-12-04,2019-12-26,banner,DESKTOP,200.0,995.0,['39362'],24.0,3.0,4.0,0.0,10182.3955078125
524,11,2021-03-10,2021-03-11,butterfly,DESKTOP,486.0,273.0,"['C134531', 'C134534', 'C134535', 'C134586']",3.0,3.0,4.0,0.0,1978.4033203125
14897,12,2020-08-20,2020-08-29,butterfly,DESKTOP,298.0,398.0,['C77902'],11.0,4.0,6.0,0.0,7941.294372558594
859,12,2020-11-15,2020-12-31,butterfly,DESKTOP,298.0,398.0,"['C106495', 'C106497']",48.0,7.0,4.0,0.0,12115.663330078123
6406,10,2020-05-13,2020-06-08,butterfly,DESKTOP,420.0,574.0,['C58272'],28.0,3.0,1.0,0.0,9162.6650390625
8051,7,2020-12-01,2020-12-01,butterfly,DESKTOP,448.0,576.0,['110893'],2.0,2.0,2.0,0.0,1105.2669677734375
36218,11,2019-12-09,2019-12-15,shop,DESKTOP,206.0,286.0,['noel-partagez-des-chocolats-mondelez'],8.0,1.0,7.0,1.0,4808.11669921875
30700,7,2021-07-20,2021-08-21,butterfly,DESKTOP,351.0,564.0,['147557'],34.0,2.0,6.0,0.0,9971.787658691406
10625,11,2021-03-05,2021-04-05,showcase,DESKTOP,438.0,266.0,['132467'],33.0,5.0,1.0,0.0,75428.57142857143
727,12,2020-04-08,2020-04-21,banner,DESKTOP,200.0,1195.0,"['52933', '54668']",14.0,3.0,2.0,0.0,8504.4189453125
29338,11,2020-09-11,2020-09-27,showcase,DESKTOP,472.0,1061.0,['76339'],18.0,5.0,7.0,0.0,41142.857142857145
6869,11,2019-05-08,2019-05-28,butterfly,DESKTOP,487.0,293.0,['C24207'],22.0,3.0,2.0,0.0,7711.323608398437
6053,12,2020-10-06,2020-10-17,banner,DESKTOP,200.0,995.0,['93666'],13.0,2.0,6.0,0.0,10937.380676269531
28299,12,2021-07-01,2021-07-18,tg,DESKTOP,298.0,796.0,['C157681'],19.0,4.0,7.0,0.0,8182.860137939453
16121,11,2021-06-24,2021-06-28,showcase,DESKTOP,494.0,1063.0,['159369'],6.0,4.0,1.0,0.0,13714.285714285714
21804,11,2020-06-26,2020-08-13,showcase,DESKTOP,472.0,1061.0,['66618'],50.0,5.0,4.0,0.0,114285.71428571428
3019,12,2021-04-27,2021-05-16,tg,DESKTOP,298.0,398.0,['C142647'],21.0,2.0,7.0,0.0,10789.131958007812
28064,10,2021-05-05,2021-05-12,banner,DESKTOP,150.0,1200.0,['C145505'],9.0,3.0,3.0,0.0,12857.14285714286
9568,7,2020-01-13,2020-02-12,butterfly,DESKTOP,350.0,494.0,['C42720'],32.0,1.0,3.0,0.0,6859.6328125
31232,11,2019-11-14,2019-12-19,butterfly,DESKTOP,486.0,278.0,['C24209'],37.0,4.0,4.0,0.0,10034.530303955078
17029,7,2020-11-14,2020-11-15,butterfly,DESKTOP,394.0,576.0,['105330'],3.0,6.0,7.0,0.0,1490.4888610839844
27127,10,2020-09-29,2020-09-29,butterfly,DESKTOP,430.0,555.0,['C91212'],2.0,2.0,2.0,0.0,1636.2718505859375
12102,12,2021-07-10,2021-07-30,tg,DESKTOP,298.0,796.0,['C162005'],22.0,6.0,5.0,0.0,10103.836364746094
31121,10,2019-11-19,2019-11-25,butterfly,DESKTOP,420.0,574.0,['C37293'],8.0,2.0,1.0,0.0,6358.87451171875
35440,12,2020-12-21,2020-12-22,tg,DESKTOP,298.0,398.0,['C116627'],3.0,1.0,2.0,0.0,1957.4300537109373
5347,11,2021-04-06,2021-04-18,butterfly,DESKTOP,486.0,531.0,['C139074'],14.0,2.0,7.0,0.0,6012.876953125
23258,11,2021-09-27,2021-10-11,butterfly,DESKTOP,486.0,532.0,['C179221'],16.0,1.0,1.0,0.0,9323.96484375
21830,10,2019-06-12,2019-06-13,butterfly,DESKTOP,420.0,574.0,['C30151'],3.0,3.0,4.0,0.0,1978.4033203125
21268,11,2021-03-22,2021-03-22,butterfly,DESKTOP,486.0,274.0,['C136546'],2.0,1.0,1.0,0.0,1435.8919677734375
30157,11,2021-03-22,2021-03-30,butterfly,DESKTOP,486.0,274.0,['C136602'],10.0,1.0,2.0,0.0,7412.225952148437
8053,12,2021-09-27,2021-10-02,tg,DESKTOP,298.0,796.0,['C178756'],7.0,1.0,6.0,0.0,5096.796813964844
36239,11,2021-05-03,2021-06-02,butterfly,DESKTOP,486.0,532.0,['C145564'],32.0,1.0,3.0,0.0,8072.71435546875
16894,12,2021-05-29,2021-09-06,tg,DESKTOP,298.0,796.0,['C152933'],102.0,6.0,1.0,0.0,25109.322692871094
17347,11,2021-09-06,2021-09-25,showcase,DESKTOP,494.0,1063.0,['175516'],21.0,1.0,6.0,0.0,48000.0
25133,11,2021-01-04,2021-01-05,butterfly,DESKTOP,486.0,274.0,['C117308'],3.0,1.0,2.0,0.0,2223.6677856445312
35055,10,2020-03-23,2020-03-31,butterfly,DESKTOP,420.0,574.0,['C49843'],10.0,1.0,2.0,0.0,7412.225952148437
12477,12,2021-04-21,2021-04-25,butterfly,DESKTOP,298.0,398.0,['C143011'],6.0,3.0,7.0,0.0,3755.07568359375
7281,11,2021-02-22,2021-03-11,butterfly,DESKTOP,486.0,273.0,['C127089'],19.0,1.0,4.0,0.0,10078.505004882812
33604,12,2021-03-12,2021-04-01,tg,DESKTOP,298.0,398.0,['C132825'],22.0,5.0,4.0,0.0,9154.3525390625
35313,12,2021-04-28,2021-06-06,tg,DESKTOP,298.0,398.0,['C145431'],41.0,3.0,7.0,0.0,9180.24446105957
34377,11,2020-10-26,2020-10-26,butterfly,DESKTOP,486.0,273.0,['C99976'],2.0,1.0,1.0,0.0,1435.8919677734375
19357,10,2019-08-26,2019-09-13,butterfly,DESKTOP,420.0,574.0,['C32650'],20.0,1.0,5.0,0.0,10751.6748046875
34694,12,2021-04-06,2021-04-16,butterfly,DESKTOP,298.0,398.0,['C139937'],12.0,2.0,5.0,0.0,7929.760986328125
13540,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['epicerie-sucree/chocolats-et-bonbons/confiseries-chocolatees/billes-et-bonbons-au-chocolat'],2.0,1.0,1.0,0.0,1503.7598876953125
34521,11,2019-06-12,2019-06-22,butterfly,DESKTOP,486.0,293.0,['C30041'],12.0,3.0,6.0,0.0,9506.466796875
9026,7,2020-11-01,2020-11-04,butterfly,DESKTOP,394.0,576.0,['103737'],5.0,7.0,3.0,0.0,2332.705993652344
36670,11,2020-02-04,2020-02-05,shop,DESKTOP,206.0,286.0,['je-tente-ma-chance-mondelez-1'],3.0,2.0,3.0,1.0,1686.3118286132812
28202,12,2021-05-01,2021-05-01,tg,DESKTOP,298.0,398.0,['C143977'],2.0,6.0,6.0,0.0,1597.296142578125
4151,11,2019-11-14,2020-01-10,butterfly,DESKTOP,486.0,278.0,['C23446'],59.0,4.0,5.0,0.0,9340.079193115234
31045,12,2019-05-08,2019-05-12,tg,DESKTOP,299.0,796.0,['18409'],6.0,3.0,7.0,0.0,3755.07568359375
11202,7,2020-07-16,2020-08-28,butterfly,DESKTOP,350.0,492.0,['C65017'],45.0,4.0,5.0,0.0,4846.645774841309
33010,12,2020-07-13,2020-07-20,tg,DESKTOP,298.0,796.0,['C72624'],9.0,1.0,1.0,0.0,5662.800659179688
36109,7,2021-09-18,2021-10-06,butterfly,DESKTOP,351.0,564.0,['176872'],20.0,6.0,3.0,0.0,11092.877197265623
13372,12,2021-06-07,2021-06-27,butterfly,DESKTOP,298.0,398.0,['C154677'],22.0,1.0,7.0,0.0,8991.499633789062
27210,10,2020-02-24,2020-03-27,butterfly,DESKTOP,420.0,574.0,['C46033'],34.0,1.0,5.0,0.0,9673.598693847656
1681,11,2019-11-23,2019-11-23,butterfly,DESKTOP,486.0,277.0,['C38490'],2.0,6.0,6.0,0.0,1737.83544921875
3373,10,2019-07-08,2019-08-13,butterfly,DESKTOP,420.0,574.0,['C30717'],38.0,1.0,2.0,0.0,13371.586303710938
11647,12,2019-06-01,2019-06-13,stoprayon,DESKTOP,121.0,995.0,['29638'],14.0,6.0,4.0,0.0,8579.733032226562
14014,7,2020-03-10,2020-03-25,butterfly,DESKTOP,350.0,494.0,['C49472'],17.0,2.0,3.0,0.0,9537.39013671875
19060,12,2020-11-17,2020-11-21,butterfly,DESKTOP,298.0,398.0,['C107180'],6.0,2.0,6.0,0.0,4830.162963867188
794,12,2020-09-11,2020-09-28,butterfly,DESKTOP,298.0,398.0,"['C89823', 'C89826']",19.0,5.0,1.0,0.0,8994.877044677734
6920,12,2020-08-08,2020-09-20,stoprayon,DESKTOP,122.0,995.0,['C79944'],45.0,6.0,7.0,0.0,12014.082641601562
594,12,2019-11-25,2019-12-06,banner,DESKTOP,200.0,995.0,"['38656', '38687']",13.0,1.0,5.0,0.0,8062.728698730469
29852,12,2020-01-21,2020-01-30,tg,DESKTOP,298.0,796.0,['C44410'],11.0,2.0,4.0,0.0,7638.039733886719
17137,7,2021-09-18,2021-10-06,butterfly,DESKTOP,351.0,564.0,['176876'],20.0,6.0,3.0,0.0,11092.877197265623
17500,12,2021-06-01,2021-06-27,banner,DESKTOP,200.0,995.0,['152162'],28.0,2.0,7.0,0.0,14613.9765625
16955,12,2021-02-28,2021-03-14,butterfly,DESKTOP,298.0,398.0,['C129656'],16.0,7.0,7.0,0.0,8339.4345703125
18377,11,2020-10-26,2020-11-17,butterfly,DESKTOP,486.0,273.0,['C100703'],24.0,1.0,2.0,0.0,8560.62451171875
31852,12,2021-06-01,2021-06-06,butterfly,DESKTOP,298.0,398.0,['C153088'],7.0,2.0,7.0,0.0,4962.560791015625
12043,7,2021-06-29,2021-07-13,butterfly,DESKTOP,353.0,564.0,['158306'],16.0,2.0,2.0,0.0,10251.77734375
16262,11,2020-01-06,2020-01-12,stoprayon,DESKTOP,147.0,1077.0,['decouvrez-la-nouvelle-gamme-knorr'],8.0,1.0,7.0,0.0,5748.4228515625
24027,11,2019-07-24,2019-07-28,butterfly,DESKTOP,486.0,288.0,['C32099'],6.0,3.0,7.0,0.0,4274.249267578125
23733,10,2019-09-10,2019-10-11,butterfly,DESKTOP,420.0,574.0,['C32217'],33.0,2.0,5.0,0.0,11927.218963623049
699,12,2020-06-15,2020-06-19,tg,DESKTOP,298.0,796.0,"['C64098', 'C64099']",6.0,1.0,5.0,0.0,3503.4005126953125
16508,12,2021-06-30,2021-07-21,tg,DESKTOP,298.0,796.0,['C160253'],23.0,3.0,3.0,0.0,9376.587890625
34022,12,2020-10-19,2020-12-04,butterfly,DESKTOP,298.0,398.0,['C97961'],48.0,1.0,5.0,0.0,7119.44091796875
30545,12,2020-07-23,2020-07-29,banner,DESKTOP,200.0,995.0,['73433'],8.0,4.0,3.0,0.0,5113.2529296875
36261,11,2020-08-09,2020-08-09,butterfly,DESKTOP,486.0,278.0,['C65029'],2.0,7.0,7.0,0.0,1578.1741943359375
10082,7,2021-03-31,2021-03-31,butterfly,DESKTOP,419.0,576.0,['139222'],2.0,3.0,3.0,0.0,779.6580200195312
12151,7,2021-05-03,2021-05-03,butterfly,DESKTOP,394.0,576.0,['145413'],2.0,1.0,1.0,0.0,833.3123168945312
34822,12,2021-02-16,2021-02-28,banner,DESKTOP,200.0,995.0,['127659'],14.0,2.0,7.0,0.0,9381.358642578123
24547,10,2019-08-29,2019-08-30,butterfly,DESKTOP,420.0,574.0,['C31994'],3.0,4.0,5.0,0.0,1999.8116455078125
5318,11,2020-11-13,2020-11-27,showcase,DESKTOP,472.0,1047.0,['104354'],16.0,5.0,5.0,0.0,36571.42857142857
16382,12,2021-05-31,2021-07-04,butterfly,DESKTOP,298.0,398.0,['C153086'],36.0,1.0,7.0,0.0,10851.581909179688
32226,12,2021-08-16,2021-08-22,butterfly,DESKTOP,298.0,398.0,['C166808'],8.0,1.0,7.0,0.0,5056.19140625
19079,11,2021-09-01,2021-09-25,showcase,DESKTOP,494.0,1063.0,['173724'],26.0,3.0,6.0,0.0,59428.57142857143
14345,11,2020-10-15,2020-12-04,showcase,DESKTOP,472.0,1047.0,['99196'],52.0,4.0,5.0,0.0,118857.14285714286
28568,7,2020-11-15,2020-11-23,butterfly,DESKTOP,419.0,576.0,['105574'],10.0,7.0,1.0,0.0,4871.903381347656
16507,12,2021-03-29,2021-04-02,banner,DESKTOP,200.0,995.0,['135316'],6.0,1.0,5.0,0.0,3721.259399414064
30709,11,2021-06-09,2021-09-01,showcase,DESKTOP,494.0,1063.0,['155263'],86.0,3.0,3.0,0.0,196571.4285714285
5276,11,2021-09-01,2021-10-11,butterfly,DESKTOP,486.0,531.0,['C163701'],42.0,3.0,1.0,0.0,12924.76171875
880,12,2020-11-15,2020-12-31,tg,DESKTOP,298.0,796.0,"['C107217', 'C107218']",48.0,7.0,4.0,0.0,11857.963623046877
2033,12,2020-04-14,2020-05-10,butterfly,DESKTOP,298.0,398.0,['C54595'],28.0,2.0,7.0,0.0,13597.299194335938
24187,11,2021-06-02,2021-06-07,butterfly,DESKTOP,497.0,531.0,['C153426'],7.0,3.0,1.0,0.0,4982.376037597656
2187,12,2019-05-25,2019-06-15,stoprayon,DESKTOP,121.0,995.0,['29338'],23.0,6.0,6.0,0.0,13232.559509277344
19427,12,2021-01-18,2021-02-14,banner,DESKTOP,200.0,995.0,['119149'],29.0,1.0,7.0,0.0,12905.417724609377
11021,11,2021-05-26,2021-08-04,showcase,DESKTOP,494.0,1063.0,['152594'],72.0,3.0,3.0,0.0,164571.42857142858
22726,7,2019-11-04,2019-11-17,butterfly,DESKTOP,350.0,494.0,['C34042'],15.0,1.0,7.0,0.0,4254.319152832031
16571,12,2021-05-18,2021-05-29,banner,DESKTOP,200.0,995.0,['149880'],13.0,2.0,6.0,0.0,10937.380676269531
30507,10,2019-07-21,2019-08-04,butterfly,DESKTOP,420.0,574.0,['C31594'],16.0,7.0,7.0,0.0,10462.2216796875
3934,12,2020-07-02,2020-07-02,butterfly,DESKTOP,298.0,398.0,['C66988'],2.0,4.0,4.0,0.0,1222.5518798828125
7105,12,2021-07-08,2021-07-29,butterfly,DESKTOP,298.0,398.0,['C163323'],23.0,4.0,4.0,0.0,8923.001892089844
13071,11,2021-07-30,2021-08-30,showcase,DESKTOP,494.0,1063.0,['166976'],33.0,5.0,1.0,0.0,75428.57142857143
8890,12,2021-07-02,2021-07-06,butterfly,DESKTOP,298.0,398.0,['C154428'],6.0,5.0,2.0,0.0,3877.792236328125
28169,12,2020-12-13,2020-12-21,tg,DESKTOP,298.0,597.0,['C110858'],10.0,7.0,1.0,0.0,6997.342529296875
27724,11,2020-06-21,2020-08-31,butterfly,DESKTOP,486.0,278.0,['C65500'],73.0,7.0,1.0,0.0,20778.60299682617
5199,12,2019-06-12,2019-06-30,banner,DESKTOP,200.0,995.0,['30173'],20.0,3.0,7.0,0.0,10250.965576171877
17,10,2019-10-16,2019-11-14,butterfly,DESKTOP,420.0,574.0,"['C35521', 'C35522']",31.0,3.0,4.0,0.0,7890.228454589844
19590,11,2021-07-12,2021-09-23,butterfly,DESKTOP,486.0,531.0,['C122995'],75.0,1.0,4.0,0.0,12135.304641723633
15292,7,2021-08-25,2021-09-17,butterfly,DESKTOP,354.0,564.0,['172245'],25.0,3.0,5.0,0.0,5758.784866333008
745,12,2020-03-27,2020-06-20,banner,DESKTOP,200.0,995.0,"['49189', '56439']",20.0,5.0,6.0,0.0,12172.763671875
26725,12,2021-04-07,2021-04-17,butterfly,DESKTOP,298.0,398.0,['C140293'],12.0,3.0,6.0,0.0,8663.230224609375
17571,11,2019-09-29,2019-11-13,butterfly,DESKTOP,488.0,270.0,['CB6278'],47.0,7.0,3.0,0.0,10429.42234802246
506,11,2020-12-02,2020-12-30,butterfly,DESKTOP,486.0,273.0,"['C112523', 'C112565']",30.0,3.0,3.0,0.0,7995.261840820312
17710,10,2019-07-03,2019-07-09,butterfly,DESKTOP,420.0,574.0,['C30201'],8.0,3.0,2.0,0.0,5880.35693359375
1908,12,2020-01-19,2020-01-31,banner,DESKTOP,200.0,1195.0,['44265'],14.0,7.0,5.0,0.0,8618.316772460938
18602,12,2021-07-14,2021-07-30,tg,DESKTOP,298.0,796.0,['C164372'],18.0,3.0,5.0,0.0,6885.955810546875
3956,12,2021-01-12,2021-02-07,butterfly,DESKTOP,298.0,398.0,['C119409'],28.0,2.0,7.0,0.0,13597.299194335938
20060,12,2021-04-21,2021-05-01,banner,DESKTOP,200.0,995.0,['141512'],12.0,3.0,6.0,0.0,9098.947998046877
12360,10,2021-02-24,2021-03-02,banner,DESKTOP,150.0,1200.0,['C130800'],8.0,3.0,2.0,0.0,11428.57142857143
18067,12,2020-11-02,2020-11-29,tg,DESKTOP,298.0,796.0,['C101995'],29.0,1.0,7.0,0.0,12668.790893554688
15388,10,2020-12-16,2020-12-21,banner,DESKTOP,150.0,1200.0,['C113972'],7.0,3.0,1.0,0.0,10000.0
991,12,2021-06-01,2021-06-07,tg,DESKTOP,298.0,597.0,"['C152155', 'C152165']",8.0,2.0,1.0,0.0,5648.9072265625
24822,12,2021-06-01,2021-10-25,tg,DESKTOP,298.0,796.0,['C152986'],148.0,2.0,1.0,0.0,36522.50714111328
14187,11,2021-01-16,2021-02-19,showcase,DESKTOP,438.0,266.0,['120440'],36.0,6.0,5.0,0.0,82285.71428571429
8590,12,2021-08-24,2021-09-28,tg,DESKTOP,298.0,796.0,['C172284'],37.0,2.0,2.0,0.0,14755.561157226562
32533,11,2021-06-09,2021-06-20,butterfly,DESKTOP,486.0,532.0,['C152105'],13.0,3.0,7.0,0.0,9260.873413085938
399,11,2020-06-19,2020-06-28,showcase,DESKTOP,472.0,1061.0,"['66600', '66601']",11.0,5.0,7.0,0.0,25142.857142857145
9482,10,2021-05-13,2021-05-18,banner,DESKTOP,125.0,1200.0,['C147830'],7.0,4.0,2.0,0.0,10000.0
20982,11,2021-06-21,2021-06-24,butterfly,DESKTOP,486.0,531.0,['C156152'],5.0,1.0,4.0,0.0,3328.228759765625
25226,12,2020-06-15,2020-06-19,banner,DESKTOP,298.0,796.0,['manual-update-C64098'],6.0,1.0,5.0,0.0,3721.259399414064
20618,11,2021-01-26,2021-02-01,stoprayon,DESKTOP,145.0,1063.0,['delicieusement-rafraichissant-share-coke-with-coca-cola'],8.0,2.0,1.0,0.0,6630.34619140625
30539,11,2020-11-27,2020-12-13,butterfly,DESKTOP,486.0,274.0,['C110572'],18.0,5.0,7.0,0.0,10389.180541992188
4509,12,2021-03-23,2021-11-06,tg,DESKTOP,298.0,597.0,['C136712'],230.0,2.0,6.0,0.0,79508.11096191406
1,10,2019-06-25,2019-07-18,butterfly,DESKTOP,420.0,574.0,"['C23932', 'C23939']",25.0,2.0,4.0,0.0,8950.73013305664
33247,12,2020-05-12,2020-05-18,butterfly,DESKTOP,298.0,398.0,['C58696'],8.0,2.0,1.0,0.0,5648.9072265625
9528,12,2021-01-08,2021-02-12,tg,DESKTOP,298.0,398.0,['C119119'],37.0,5.0,5.0,0.0,9143.848571777344
28230,10,2019-11-05,2019-11-12,butterfly,DESKTOP,420.0,574.0,['C37336'],9.0,2.0,2.0,0.0,7363.223327636719
21847,12,2021-03-02,2021-03-18,butterfly,DESKTOP,298.0,398.0,['C130165'],18.0,2.0,4.0,0.0,9805.67578125
9165,11,2019-06-11,2019-06-22,butterfly,DESKTOP,486.0,293.0,['C25624'],13.0,2.0,6.0,0.0,11378.859375
769,12,2020-11-30,2020-12-17,banner,DESKTOP,200.0,995.0,"['111736', '111738']",19.0,1.0,4.0,0.0,9578.970489501951
14357,11,2020-04-16,2020-04-29,showcase,DESKTOP,472.0,1061.0,['42346'],15.0,4.0,3.0,0.0,34285.71428571429
33690,11,2020-02-04,2020-02-04,showcase,DESKTOP,472.0,1061.0,['40286'],2.0,2.0,2.0,0.0,4571.428571428572
34216,12,2021-08-30,2021-09-12,butterfly,DESKTOP,298.0,398.0,['C172849'],15.0,1.0,7.0,0.0,5705.365447998047
30175,10,2020-02-10,2020-02-25,butterfly,DESKTOP,420.0,574.0,['C45865'],17.0,1.0,2.0,0.0,10302.4150390625
1759,10,2019-11-15,2019-12-09,butterfly,DESKTOP,420.0,574.0,['C37532'],26.0,5.0,1.0,0.0,8508.18896484375
24951,12,2020-12-09,2020-12-20,tg,DESKTOP,298.0,796.0,['C113660'],13.0,3.0,7.0,0.0,8135.997314453125
9603,12,2021-05-17,2021-05-30,butterfly,DESKTOP,298.0,398.0,['C149064'],15.0,1.0,7.0,0.0,5705.365447998047
33392,11,2021-01-07,2021-03-29,showcase,DESKTOP,472.0,1047.0,['118446'],83.0,4.0,1.0,0.0,189714.2857142857
25033,12,2021-05-11,2021-05-23,tg,DESKTOP,298.0,398.0,['C147780'],14.0,2.0,7.0,0.0,10047.666015625
807,12,2020-09-21,2020-10-05,banner,DESKTOP,200.0,995.0,"['91871', '91877', '93972']",16.0,1.0,1.0,0.0,7746.66455078125
34577,12,2021-06-08,2021-06-19,butterfly,DESKTOP,298.0,398.0,['C154854'],13.0,2.0,6.0,0.0,10465.353088378906
26744,7,2021-09-01,2021-10-06,butterfly,DESKTOP,351.0,564.0,['172809'],37.0,3.0,3.0,0.0,6148.305740356445
33162,11,2021-09-18,2021-09-29,butterfly,DESKTOP,486.0,531.0,['C178653'],13.0,6.0,3.0,0.0,9460.760314941406
34001,12,2019-07-08,2019-08-04,stoprayon,DESKTOP,121.0,995.0,['31375'],29.0,1.0,7.0,0.0,11852.43133544922
4886,12,2021-04-26,2021-05-02,banner,DESKTOP,200.0,995.0,['144661'],8.0,1.0,7.0,0.0,5346.669921875
6562,10,2020-05-25,2020-06-15,butterfly,DESKTOP,420.0,574.0,['C48531'],23.0,1.0,1.0,0.0,7668.569763183594
16180,7,2020-12-09,2020-12-10,butterfly,DESKTOP,419.0,576.0,['109591'],3.0,3.0,4.0,0.0,1174.7414245605469
27152,11,2021-09-02,2021-09-28,butterfly,DESKTOP,486.0,532.0,['C167637'],28.0,4.0,2.0,0.0,9814.411865234377
31479,10,2020-12-29,2020-12-30,butterfly,DESKTOP,438.0,555.0,['C94324'],3.0,2.0,3.0,0.0,2202.3898315429688
23925,10,2021-08-04,2021-08-04,butterfly,DESKTOP,401.0,555.0,['C168261'],2.0,3.0,3.0,0.0,1302.0772705078125
992,7,2019-04-29,2019-05-19,butterfly,DESKTOP,350.0,494.0,"['C25621', 'C25623']",22.0,1.0,7.0,0.0,5831.460266113281
